Angle Bartlett MVDR MUSIC
50.90090090090089 -13.401029825255563 -23.79761156086369 -29.523360422263334
51.08108108108107 -13.887725000820701 -23.82042352837569 -29.519199935942027
51.26126126126127 -14.531655814710671 -23.845919814818068 -29.523511240051352
51.44144144144144 -15.342709515126005 -23.87213876823283 -29.53461392496361
51.621621621621614 -16.335749648490882 -23.89728534842923 -29.55078332066385
51.80180180180179 -17.52994545001998 -23.919839699169557 -29.57039663160247
51.98198198198199 -18.94470886157097 -23.938628669634305 -29.592044136916996
52.16216216216216 -20.583859586833885 -23.952863462783757 -29.614602930754515
52.342342342342334 -22.383191511095504 -23.962148279860948 -29.637274885589736
52.52252252252251 -24.072961933812845 -23.966465191731224 -29.65959309755665
52.70270270270271 -25.031329804195707 -23.96614004986577 -29.681402277731795
52.88288288288288 -24.728190276979156 -23.96179354825152 -29.70281884188845
53.063063063063055 -23.511172651979212 -23.954280921968785 -29.724176269915365
53.24324324324323 -22.058915535500418 -23.944623422631473 -29.74596098005634
53.42342342342343 -20.72271968217361 -23.93393470480123 -29.768743660449623
53.6036036036036 -19.599747415062176 -23.923345528886028 -29.793110747037957
53.783783783783775 -18.69430826405756 -23.91393058117625 -29.819600459676828
53.96396396396395 -17.986697055350024 -23.906641523433944 -29.848647390633506
54.14414414414415 -17.454763080031814 -23.90225040147424 -29.880538977888634
54.32432432432432 -17.079600828358192 -23.90130710469519 -29.91538624469628
54.504504504504496 -16.846490493000477 -23.904113618549758 -29.953109985598484
54.68468468468467 -16.744563481826976 -23.910716420830024 -29.993442247930588
54.86486486486487 -16.766234233958134 -23.920916732151063 -30.03594166961981
55.04504504504504 -16.906683948730674 -23.934296706667133 -30.080020167944173
55.225225225225216 -17.16344376598235 -23.950258309044152 -30.12497776825715
55.40540540540539 -17.53604073741983 -23.968070768427857 -30.17004208155157
55.58558558558559 -18.025616712919856 -23.986922216253767 -30.214409068103265
55.765765765765764 -18.634349643827942 -24.00597136718527 -30.2572821766977
55.94594594594594 -19.364339839557243 -24.024395761628973 -30.29790760230776
56.12612612612611 -20.215272422272296 -24.041433977342503 -30.33560413117829
56.30630630630631 -21.179474445475606 -24.0564201613288 -30.369786733153177
56.486486486486484 -22.23185909206621 -24.068810093445578 -30.399983643695627
56.66666666666666 -23.311554512478875 -24.078198685840384 -30.425847116988535
56.84684684684683 -24.296862742479213 -24.08432931677462 -30.447158323301814
57.02702702702703 -24.998362989231314 -24.0870957047648 -30.463827027129984
57.207207207207205 -25.22780338937569 -24.08653718626884 -30.475886747826234
57.38738738738738 -24.937965882236767 -24.08282831514842 -30.48348610509975
57.56756756756755 -24.2663112265383 -24.076263701695332 -30.486877018442115
57.74774774774775 -23.41533815231852 -24.067238991523297 -30.48640038664235
57.927927927927925 -22.53921822659807 -24.056228876137276 -30.482469837618964
58.1081081081081 -21.72266326385271 -24.043763039964738 -30.475554118563892
58.28828828828827 -21.002914207551378 -24.030400982653404 -30.466158693444783
58.46846846846847 -20.392192060448178 -24.016706699314213 -30.454807124926226
58.648648648648646 -19.891233014496848 -24.00322423639142 -30.442022832091
58.82882882882882 -19.496150736949534 -23.99045514489657 -30.42831182283434
59.00900900900899 -19.201654871535215 -23.978838805189252 -30.414146988907543
59.18918918918919 -19.002479591230895 -23.96873648381598 -30.399954512429986
59.369369369369366 -18.89396802466505 -23.960419798622627 -30.386102859007963
59.54954954954954 -18.872264417201432 -23.954064021005227 -30.37289472316177
59.72972972972971 -18.93432188802271 -23.94974635304882 -30.360562150991285
59.90990990990991 -19.077814669559814 -23.947449010544396 -30.34926490261455
60.09009009009009 -19.300982301146632 -23.94706665253282 -30.33909194654345
60.27027027027026 -19.602395354643136 -23.948417454359824 -30.330065815297548
60.45045045045043 -19.98059972784523 -23.951256947437905 -30.32214941107998
60.630630630630634 -20.43355792795451 -23.955293657602343 -30.31525474424932
60.81081081081081 -20.95775316232594 -23.960205565966398 -30.309253023093895
60.99099099099098 -21.546754400267925 -23.965656481844142 -30.303985493261454
61.17117117117115 -22.1889807157797 -23.971311539408973 -30.299274446286386
61.351351351351354 -22.864445250181596 -23.97685118740516 -30.294933872140742
61.53153153153153 -23.540661045904475 -23.981983213589796 -30.29077931125829
61.7117117117117 -24.16913546046016 -23.986452514771447 -30.286636556809526
61.89189189189187 -24.686252947504283 -23.990048476123548 -30.28234895847089
62.072072072072075 -25.024169228249626 -23.99260995189541 -30.27778317646897
62.25225225225225 -25.13322444287388 -23.994027940538068 -30.27283332339005
62.43243243243242 -25.00463487047607 -23.99424612122765 -30.267423507507736
62.612612612612594 -24.67476376903669 -23.993259468982334 -30.26150885362433
62.792792792792795 -24.206908886021555 -23.99111119653863 -30.255075125680225
62.97297297297297 -23.66677684693844 -23.987888287695434 -30.2481371107746
63.15315315315314 -23.10726081235145 -23.983715893327357 -30.240735948449494
63.333333333333314 -22.5647052536198 -23.97875086119239 -30.232935603961934
63.513513513513516 -22.061445423634645 -23.973174666392225 -30.224818691501053
63.69369369369369 -21.60993190675621 -23.967186002165985 -30.216481854274168
63.87387387387386 -21.216304658811875 -23.960993280944646 -30.208030904080804
64.05405405405403 -20.882927588754853 -23.9548072829019 -30.199575914057352
64.23423423423424 -20.61002418218842 -23.948834172858128 -30.191226445091996
64.41441441441441 -20.396679857867138 -23.943269085502532 -30.18308706923301
64.59459459459458 -20.24143550108942 -23.93829045288953 -30.175253332502812
64.77477477477476 -20.142627354158602 -23.934055216880708 -30.16780827526468
64.95495495495496 -20.09857158721246 -23.930695033082365 -30.16081960125366
65.13513513513513 -20.107652777790214 -23.928313532945154 -30.15433755739982
65.3153153153153 -20.168350305661697 -23.92698466870019 -30.148393556688244
65.49549549549548 -20.27922054570884 -23.926752123774207 -30.142999546725985
65.67567567567568 -20.438842045050908 -23.92762973152314 -30.13814809869876
65.85585585585585 -20.645723127585605 -23.929602809752485 -30.133813166231356
66.03603603603602 -20.89816502067707 -23.93263028945244 -30.12995144238311
66.2162162162162 -21.194067803264815 -23.936647494853744 -30.126504226425016
66.3963963963964 -21.530661154980976 -23.94156941905669 -30.12339970063882
66.57657657657657 -21.904138148360843 -23.947294335174266 -30.120555511279928
66.75675675675674 -22.309171422194236 -23.953707586597023 -30.11788154683567
66.93693693693692 -22.738304011135018 -23.960685410548372 -30.11528281027223
67.11711711711712 -23.18124446015423 -23.9680986651054 -30.112662289352503
67.29729729729729 -23.624175429996814 -23.97581634967691 -30.109923739436564
67.47747747747746 -24.049320817409118 -23.983708830903424 -30.106974305505982
67.65765765765764 -24.43518981531309 -23.991650708544107 -30.10372692356856
67.83783783783784 -24.75802409204225 -23.99952327783991 -30.10010245527612
68.01801801801801 -24.99479957571333 -24.007216565076448 -30.09603152283659
68.19819819819818 -25.127471176188074 -24.01463093090507 -30.091456023592148
68.37837837837836 -25.147157890400695 -24.021678251002268 -30.086330314604655
68.55855855855856 -25.056410242864466 -24.028282695698945 -30.080622067028905
68.73873873873873 -24.868376167584707 -24.034381139341228 -30.074312797892976
68.9189189189189 -24.603311182028964 -24.039923236555715 -30.06739809318023
69.09909909909908 -24.284136575849438 -24.04487120658456 -30.05988754093881
69.27927927927928 -23.932732227743216 -24.04919936878331 -30.051804396703016
69.45945945945945 -23.567747172284253 -24.052893472605426 -30.04318500599517
69.63963963963963 -23.203831568851143 -24.055949864288554 -30.034078010290802
69.8198198198198 -22.851796660568557 -24.058374530334525 -30.024543363767645
70.0 -22.51921299856171 -24.060182055023386 -30.01465118859048
70.18018018018017 -22.21111912627954 -24.061394525860727 -30.004480496550038
70.36036036036035 -21.930673072251206 -24.062040417224168 -29.99411780468205
70.54054054054052 -21.679685047541632 -24.062153478703294 -29.983655672114313
70.72072072072072 -21.459025200491546 -24.0617716508385 -29.97319118486732
70.9009009009009 -21.268923220370624 -24.060936027248296 -29.962824414679837
71.08108108108107 -21.10918251397486 -24.059689878558885 -29.952656877137077
71.26126126126124 -20.97933019938486 -24.0580777501645 -29.9427900134203
71.44144144144144 -20.87872023832221 -24.056144642686156 -29.933323718840022
71.62162162162161 -20.806602883044647 -24.053935281087462 -29.924354939924797
71.80180180180179 -20.762170060405374 -24.051493475765596 -29.915976360182086
71.98198198198199 -20.744583533531387 -24.048861576576208 -29.908275192706316
72.16216216216216 -20.75299060137531 -24.04608001868022 -29.90133209557424
72.34234234234233 -20.786530577611178 -24.043186957320838 -29.895220223448828
72.52252252252251 -20.844334193040886 -24.040217987149795 -29.89000442604119
72.70270270270271 -20.92551727437723 -24.037205940517865 -29.885740601100125
72.88288288288288 -21.029169480410953 -24.034180758216294 -29.88247520647854
73.06306306306305 -21.15433846380261 -24.03116942549076 -29.880244932640935
73.24324324324323 -21.30000953525084 -24.02819596572978 -29.87907653381559
73.42342342342343 -21.46508071832693 -24.025281484036167 -29.878986812949538
73.6036036036036 -21.648332997869232 -24.02244425289855 -29.879982752784258
73.78378378378378 -21.848395601000004 -24.019699832365944 -29.88206178281863
73.96396396396395 -22.063706345653312 -24.017061217464008 -29.885212169734295
74.14414414414415 -22.292467505489952 -24.014539006049812 -29.889413517082698
74.32432432432432 -22.532598348998455 -24.012141580854873 -29.894637358711126
74.5045045045045 -22.781686600393485 -24.009875300087007 -29.90084782955313
74.68468468468467 -23.036942612870416 -24.007744691625632 -29.908002397026543
74.86486486486487 -23.295162054559594 -24.005752646528563 -29.916052636347544
75.04504504504504 -23.552705265246914 -24.00390060825154 -29.924945033546273
75.22522522522522 -23.805503794636845 -24.00218875464633 -29.934621800807978
75.40540540540539 -24.049106289355528 -24.000616170435222 -29.94502168990435
75.58558558558559 -24.27877578483563 -23.999181008447042 -29.95608079085732
75.76576576576576 -24.489647261729917 -23.99788063843466 -29.967733304525886
75.94594594594594 -24.676946913332177 -23.996711782769616 -29.97991227945914
76.12612612612611 -24.83626276143944 -23.995670638724068 -29.992550305054152
76.30630630630631 -24.963841697388386 -23.99475298740154 -30.00558015474177
76.48648648648648 -25.05687458299912 -23.99395428966825 -30.018935374547734
76.66666666666666 -25.11372404049918 -23.993269769667684 -30.032550813904408
76.84684684684683 -25.134053556201895 -23.99269448667728 -30.04636309698881
77.02702702702703 -25.118832575448685 -23.99222339619169 -30.060311034116292
77.2072072072072 -25.070216425965192 -23.991851401198012 -30.074335973813113
77.38738738738738 -24.991324448976435 -23.991573394650164 -30.088382097120537
77.56756756756755 -24.885956733281162 -23.991384294157683 -30.102396656448963
77.74774774774775 -24.75829495315878 -23.991279069885408 -30.11633016190948
77.92792792792793 -24.612626640012913 -23.991252766618803 -30.130136518511303
78.1081081081081 -24.453119128252425 -23.99130052089184 -30.143773117941027
78.28828828828827 -24.283654766312146 -23.991417574003606 -30.15720088884577
78.46846846846847 -24.107726828114316 -23.991599281671405 -30.170384309645108
78.64864864864865 -23.928387739222778 -23.991841120985207 -30.183291387909165
78.82882882882882 -23.748237696443972 -23.99213869524384 -30.19589361027925
79.00900900900899 -23.569441428671574 -23.99248773717047 -30.208165866786253
79.1891891891892 -23.393762396561172 -23.992884110925168 -30.220086353254196
79.36936936936937 -23.222606057164676 -23.993323813257362 -30.231636455273257
79.54954954954954 -23.057066202237998 -23.993802974072445 -30.2428006169993
79.72972972972971 -22.89797043704334 -23.99431785662456 -30.253566197793344
79.90990990990991 -22.745922465916806 -23.99486485749309 -30.26392331946313
80.09009009009009 -22.601339998751833 -23.99544050645283 -30.273864706615505
80.27027027027026 -22.464487860633106 -23.99604146630789 -30.283385522377642
80.45045045045043 -22.335506364723127 -23.996664532726328 -30.292483201501973
80.63063063063063 -22.214435279542684 -23.997306634086154 -30.301157282635845
80.8108108108108 -22.101233853799478 -23.99796483132288 -30.30940924131556
80.99099099099098 -21.99579740565828 -23.998636317754055 -30.317242325036457
81.17117117117115 -21.897970974559883 -23.999318418846173 -30.32466139155701
81.35135135135135 -21.807560496392643 -24.00000859188338 -30.33167275141625
81.53153153153153 -21.72434191236881 -24.0007044254952 -30.338284015479807
81.7117117117117 -21.648068567743586 -24.001403639000955 -30.344503948180574
81.89189189189187 -21.578477203893634 -24.002104081531343 -30.350342326984773
82.07207207207207 -21.51529279904988 -24.002803730892403 -30.355809808492534
82.25225225225225 -21.45823247032991 -24.003500692142655 -30.3609178014732
82.43243243243242 -21.407008612913266 -24.00419319586105 -30.36567834703872
82.6126126126126 -21.361331420959864 -24.004879596090355 -30.37010400607273
82.7927927927928 -21.320910908676318 -24.005558367947685 -30.374207753957553
82.97297297297297 -21.285458528167904 -24.006228104901055 -30.378002882575707
83.15315315315314 -21.25468846272062 -24.006887515717274 -30.38150290950513
83.33333333333331 -21.228318659387178 -24.00753542109278 -30.384721494278573
83.51351351351352 -21.20607165262545 -24.00817074998427 -30.3876723615355
83.69369369369369 -21.187675220845428 -24.008792535660817 -30.390369230859797
83.87387387387386 -21.172862909636805 -24.009399911503003 -30.392825753067232
84.05405405405403 -21.1613744488647 -24.009992106577727 -30.395055452682836
84.23423423423424 -21.15295608545717 -24.01056844101973 -30.397071676329148
84.41441441441441 -21.14736084934687 -24.011128321252386 -30.3988875467318
84.59459459459458 -21.144348766477922 -24.01167123508127 -30.4005159220381
84.77477477477476 -21.143687029911877 -24.01219674669416 -30.401969360136786
84.95495495495496 -21.145150137730376 -24.012704491600804 -30.403260087663213
85.13513513513513 -21.148520004543325 -24.013194171544995 -30.404399973372527
85.3153153153153 -21.153586051893637 -24.013665549419976 -30.40540050556446
85.49549549549548 -21.160145281628097 -24.014118444216884 -30.406272773246414
85.67567567567568 -21.168002335337874 -24.014552726033603 -30.407027450726545
85.85585585585585 -21.176969542204876 -24.014968311169554 -30.40767478533485
86.03603603603602 -21.186866957002167 -24.01536515732946 -30.408224587978406
86.2162162162162 -21.197522389540676 -24.015743258956764 -30.408686226245926
86.3963963963964 -21.208771426522866 -24.016102642714955 -30.40906861978671
86.57657657657657 -21.220457446521543 -24.016443363132623 -30.40938023770005
86.75675675675674 -21.23243162864396 -24.016765498425677 -30.40962909768262
86.93693693693692 -21.24455295534269 -24.017069146507946 -30.409822766693285
87.11711711711712 -21.256688209788315 -24.017354421199162 -30.409968362907144
87.29729729729729 -21.268711968209256 -24.017621448637353 -30.410072558743366
87.47747747747746 -21.28050658762639 -24.017870363900915 -30.410141584763867
87.65765765765764 -21.291962189449485 -24.018101307843803 -30.41018123425306
87.83783783783784 -21.302976639452595 -24.01831442414606 -30.41019686830139
88.01801801801801 -21.31345552470425 -24.018509856580394 -30.41019342122846
88.19819819819818 -21.323312128082552 -24.018687746494667 -30.410175406193897
88.37837837837836 -21.33246740105583 -24.01884823050913 -30.410146920856885
88.55855855855856 -21.34084993544348 -24.018991438426575 -30.410111652957212
88.73873873873873 -21.348395934902626 -24.01911749135325 -30.41007288570325
88.9189189189189 -21.355049186887452 -24.0192265000277 -30.41003350286352
89.09909909909908 -21.36076103582234 -24.019318563354908 -30.409995993470726
89.27927927927928 -21.365490358197693 -24.019393767142855 -30.409962456058032
89.45945945945945 -21.369203540250933 -24.01945218303873 -30.409934602358803
89.63963963963963 -21.37187445882741 -24.019493867662337 -30.40991376041196
89.8198198198198 -21.37348446593313 -24.019518861934493 -30.40990087702575
90.0 -21.37402237739533 -24.01952719059867 -30.409896519563567
