Angle Bartlett MVDR MUSIC
-54.86486486486486 -15.332652497880774 -3.2031989664043503 -33.989200459267515
-54.68468468468468 -14.75378968192874 -3.1142500818582377 -34.00185404926743
-54.5045045045045 -14.253398644059146 -3.0261553760343247 -34.01546190480756
-54.32432432432432 -13.82612358893886 -2.9404697874272285 -34.02969899518669
-54.14414414414414 -13.468093310394325 -2.8588278361567947 -34.044193410643885
-53.96396396396396 -13.176698057559042 -2.7829022331184206 -34.05853470922687
-53.78378378378378 -12.950446682920848 -2.7143517521526888 -34.07228326652391
-53.6036036036036 -12.788890687105441 -2.6547596663188604 -34.08498032865675
-53.42342342342342 -12.692608625777462 -2.605565485134811 -34.09615847766018
-53.24324324324324 -12.66325089833427 -2.567994190700906 -34.10535224339606
-53.06306306306306 -12.703652076202426 -2.5429883737723733 -34.1121086328979
-52.88288288288288 -12.818026990247182 -2.5311493017151445 -34.11599739135766
-52.7027027027027 -13.012279908241576 -2.5326927494862836 -34.11662085369181
-52.52252252252252 -13.294476992497195 -2.547424283127025 -34.11362328706858
-52.34234234234234 -13.67556777547762 -2.574736709816162 -34.10669965902138
-52.16216216216216 -14.170505485909635 -2.6136299240237197 -34.095603789810205
-51.98198198198198 -14.80003800202865 -2.6627508525530947 -34.08015585945218
-51.8018018018018 -15.593686722599996 -2.7204491113409186 -34.06024923814331
-51.62162162162162 -16.594956603796042 -2.784842690476625 -34.035856593266125
-51.44144144144144 -17.871024984344487 -2.8538876278261998 -34.007035197239475
-51.26126126126126 -19.53208431531873 -2.9254461409477823 -33.97393131935903
-51.08108108108108 -21.7725337544528 -2.9973488220419426 -33.936783533708685
-50.9009009009009 -24.952448946897352 -3.0674479503080687 -33.895924717612694
-50.72072072072072 -29.44398209689943 -3.133660447553794 -33.85178245588459
-50.54054054054054 -30.797967431453035 -3.194000281585641 -33.80487751208853
-50.36036036036036 -25.765468124982295 -3.2466010923857374 -33.75581998798158
-50.18018018018018 -21.57679002997054 -3.2897304523159616 -33.70530277705284
-50.0 -18.510663248412595 -3.321797510418029 -33.65409193986227
-49.81981981981982 -16.129888319643126 -3.3413558823146525 -33.603013700192804
-49.63963963963964 -14.190041430761875 -3.3471036101638147 -33.552937892553054
-49.45945945945946 -12.55583378633369 -3.3378819036672174 -33.504757889370886
-49.27927927927928 -11.146581642749032 -3.312674240974916 -33.45936729839097
-49.0990990990991 -9.910789270651433 -3.2706072989426827 -33.41763403422494
-48.91891891891892 -8.813745022118827 -3.2109551221896244 -33.38037270631582
-48.73873873873874 -7.8310104372555545 -3.1331479436856258 -33.34831658935378
-48.55855855855856 -6.944767717399705 -3.036787138730343 -33.32209070258739
-48.37837837837838 -6.141651845288257 -2.9216679195026107 -33.30218767059535
-48.1981981981982 -5.411401554023078 -2.787811532662846 -33.28894802713729
-48.01801801801802 -4.745985729116656 -2.635508855936197 -33.28254643204176
-47.83783783783784 -4.139018236478485 -2.465377308279307 -33.28298490286465
-47.65765765765766 -3.5853544555696355 -2.278432735319872 -33.290093653409734
-47.47747747747748 -3.08080609392626 -2.0761771571607204 -33.30353954215759
-47.2972972972973 -2.621935237359669 -1.8607015967077414 -33.322841542889535
-47.11711711711712 -2.2059028451348057 -1.6348001384492303 -33.347392135196394
-46.93693693693694 -1.8303555178557378 -1.402086315645542 -33.37648313662957
-46.75675675675676 -1.493339733319139 -1.167095417358401 -33.409334296811515
-46.57657657657658 -1.1932361786283476 -0.9353464291207543 -33.445122951718844
-46.3963963963964 -0.9287090562257284 -0.7133264775913479 -33.48301317052406
-46.21621621621622 -0.6986667484240117 -0.5083525459648723 -33.522183075467446
-46.03603603603604 -0.5022312558887116 -0.3282664579653122 -33.56184932658273
-45.85585585585586 -0.3387145452414764 -0.1809380749059314 -33.601288089123635
-45.67567567567568 -0.20760045400122523 -0.07359415213626655 -33.63985210315397
-45.4954954954955 -0.1085311751922194 -0.012052222530031749 -33.676983726179984
-45.31531531531532 -0.04129762408336311 0.0 -33.71222400879133
-45.13513513513514 -0.0058332063411049555 -0.03848849005350973 -33.7452179895706
-44.95495495495496 -0.0022106820083599033 -0.12577440105055412 -33.77571646702694
-44.77477477477478 -0.030641969163749616 -0.2575566553637332 -33.8035745360451
-44.5945945945946 -0.09148086753379187 -0.42754032815967485 -33.828747179408495
-44.414414414414416 -0.18522881672436114 -0.6281804056912501 -33.8512821961825
-44.234234234234236 -0.31254394681109665 -0.8514385319861413 -33.87131074108381
-44.054054054054056 -0.47425384249417024 -1.0894231800955052 -33.88903575242119
-43.873873873873876 -0.6713726400763613 -1.3348473986268992 -33.90471856716004
-43.693693693693696 -0.9051233277459504 -1.5812973201413483 -33.91866406249343
-43.513513513513516 -1.1769664496935563 -1.8233421974886563 -33.931204722142695
-43.333333333333336 -1.4886368602397364 -2.056531409719155 -33.942684096508565
-43.153153153153156 -1.8421907895698122 -2.2773225432620623 -33.95344019918931
-42.972972972972975 -2.2400663494748922 -2.4829755516891576 -33.9637894461126
-42.792792792792795 -2.6851618511046023 -2.6714371426385295 -33.97401178434889
-42.612612612612615 -3.180938123645528 -2.841230093395599 -33.984337663251864
-42.432432432432435 -3.7315537268403154 -2.991355214362212 -33.99493746164515
-42.252252252252255 -4.342046052220105 -3.1212090800427434 -34.005913897142236
-42.072072072072075 -5.018577655619 -3.2305179088496665 -34.017297809523875
-41.891891891891895 -5.768777189542352 -3.319286516361868 -34.02904753823729
-41.711711711711715 -6.602220465258849 -3.3877606099979674 -34.041051919055846
-41.531531531531535 -7.5311237135551305 -3.436400487567102 -34.0531367248721
-41.351351351351354 -8.571365257129642 -3.465864215520022 -34.065074189367046
-41.171171171171174 -9.744025028375983 -3.476998448977708 -34.076595096535776
-40.990990990990994 -11.077747098446874 -3.4708351272822693 -34.08740280565621
-40.810810810810814 -12.612376634995934 -3.4485922865542022 -34.0971885159495
-40.630630630630634 -14.40428722107779 -3.4116771510007475 -34.105647057136835
-40.450450450450454 -16.532134507762017 -3.361689494326704 -34.1124925150702
-40.270270270270274 -19.089132898865792 -3.3004230188366943 -34.11747305560518
-40.090090090090094 -22.065984859848985 -3.2298622243614714 -34.12038438334327
-39.90990990990991 -24.669698828677184 -3.152172003555243 -34.12108135382938
-39.72972972972973 -24.647734403083223 -3.069677109408468 -34.11948733955632
-39.54954954954955 -22.40937695070648 -2.984828829950495 -34.115601026394835
-39.36936936936937 -20.0808033547587 -2.9001568220875673 -34.109500386339604
-39.18918918918919 -18.20346667364117 -2.818205226728388 -34.101343636872
-39.00900900900901 -16.744536234774408 -2.7414539586487816 -34.09136706184321
-38.82882882882883 -15.612608909739052 -2.6722283429806675 -34.07987964041618
-38.64864864864865 -14.735521292444943 -2.6126027702473515 -34.06725451645425
-38.46846846846847 -14.062669066488864 -2.5643062857894297 -34.0539174466485
-38.28828828828829 -13.559015038029461 -2.5286394268889274 -34.0403324944014
-38.10810810810811 -13.20013693378451 -2.5064116326950443 -34.02698538610431
-37.92792792792793 -12.968931582252893 -2.4979068955696757 -34.01436510920174
-37.74774774774775 -12.853510385092573 -2.50288213345698 -34.002944493400044
-37.56756756756757 -12.845865193193308 -2.5205986226936945 -33.99316065832036
-37.38738738738739 -12.941030470208988 -2.5498826187986094 -33.98539631052549
-37.20720720720721 -13.136576017259996 -2.5892079115917506 -33.979962908363746
-37.02702702702703 -13.432332767844422 -2.6367911504072827 -33.977086667506995
-36.84684684684685 -13.83029550183606 -2.6906905405029353 -33.97689824555901
-36.66666666666667 -14.334669764982973 -2.748899725121254 -33.979426725017625
-36.48648648648649 -14.952037757581556 -2.8094308144384037 -33.984598227621376
-36.30630630630631 -15.69160057388136 -2.8703830065576357 -33.99223916838612
-36.12612612612613 -16.565378879450655 -2.9299955627657988 -34.00208382998053
-35.94594594594595 -17.58802288183756 -2.986685730702516 -34.01378564388228
-35.76576576576577 -18.7752121207429 -3.039073431144883 -34.026931335009394
-35.58558558558559 -20.137713150979877 -3.085995163250235 -34.04105694197847
-35.40540540540541 -21.662967492593932 -3.1265097519058904 -34.05566467376178
-35.22522522522523 -23.26484605116252 -3.1598984006187667 -34.0702396006941
-35.04504504504505 -24.680539410732834 -3.185661155448887 -34.08426528890532
-34.86486486486487 -25.418572806234117 -3.2035114319728946 -34.097237651665665
-34.68468468468469 -25.124738191054195 -3.2133697766483778 -34.10867648636267
-34.50450450450451 -24.05700190698066 -3.215357565356319 -34.11813437120218
-34.32432432432433 -22.72619828224752 -3.209790903129275 -34.12520279469368
-34.14414414414415 -21.440502172197604 -3.1971745854112434 -34.12951557210641
-33.96396396396397 -20.309730007969126 -3.1781956134639824 -34.13074975982807
-33.78378378378379 -19.35498837576046 -3.153715427916458 -34.12862440828364
-33.60360360360361 -18.56794000620759 -3.12475974594847 -34.12289759669434
-33.42342342342343 -17.933242791724624 -3.092504681890506 -34.11336226962368
-33.24324324324325 -17.435951581224028 -3.058257734111758 -34.099841447333304
-33.06306306306307 -17.06360756218237 -3.0234322805102156 -34.082183410413755
-32.88288288288289 -16.806573820641397 -2.9895144931692452 -34.06025746434176
-32.70270270270271 -16.657857459892217 -2.958022104435869 -34.03395087147773
-32.52252252252253 -16.612841445291313 -2.9304552499737135 -34.003167496379206
-32.34234234234235 -16.669064282410698 -2.908240649212626 -33.96782864522477
-32.16216216216216 -16.8260870392889 -2.8926715633861972 -33.92787649209539
-31.98198198198198 -17.08545345428819 -2.8848471270303033 -33.88328037466438
-31.8018018018018 -17.4507347105788 -2.885615555822232 -33.83404611026198
-31.62162162162162 -17.927634147594517 -2.8955261555021194 -33.78022833035769
-31.44144144144144 -18.524086838583738 -2.914794809742744 -33.72194565583466
-31.26126126126126 -19.250180383260606 -2.9432866455764692 -33.659398333593124
-31.08108108108108 -20.117434913170413 -2.980517962329597 -33.59288772155765
-30.9009009009009 -21.136220967347697 -3.0256775207928337 -33.522836737571936
-30.72072072072072 -22.308138486899026 -3.077665279963871 -33.44981007284025
-30.54054054054054 -23.605617206366688 -3.1351450004644543 -33.37453261314713
-30.36036036036036 -24.924122354193123 -3.196606076423742 -33.29790412384359
-30.18018018018018 -26.00504357644995 -3.2604296263744024 -33.221007870634224
-30.0 -26.443055529720677 -3.324954218870756 -33.14511052952313
-29.81981981981982 -26.003534146691877 -3.388537454474272 -33.07165058276191
-29.63963963963964 -24.914938359076473 -3.4496107367792646 -33.002212533686226
-29.45945945945946 -23.583678233926605 -3.506725711649363 -32.93848485057894
-29.27927927927928 -22.271804204383546 -3.5585918587052205 -32.88220070000928
-29.0990990990991 -21.08614977628374 -3.6041054774092944 -32.83506231233591
-28.91891891891892 -20.055528472466243 -3.6423707857159613 -32.79865215392822
-28.73873873873874 -19.179119875110523 -3.672714058026459 -32.77433668247263
-28.55855855855856 -18.44720041459148 -3.694691718197331 -32.76317084852666
-28.37837837837838 -17.84891436750192 -3.7080931331777323 -32.765813063101916
-28.1981981981982 -17.37493079224941 -3.7129385858018207 -32.782460498377546
-28.01801801801802 -17.018214573028715 -3.709472599732564 -32.81281300042577
-27.83783783783784 -16.774155531466793 -3.698152498921154 -32.856070674692305
-27.65765765765766 -16.640529354095268 -3.6796318577156377 -32.91096593670513
-27.47747747747748 -16.61747271343962 -3.6547383825984503 -32.97582641256665
-27.2972972972973 -16.707546501530672 -3.6244458052224546 -33.048661481424126
-27.117117117117118 -16.915921452084472 -3.589839593166402 -33.12726316916818
-26.936936936936938 -17.250701776171628 -3.552076716681051 -33.20931176933722
-26.756756756756758 -17.723372812340948 -3.512340334985262 -33.29247776155706
-26.576576576576578 -18.349264416228685 -3.4717910327176997 -33.374513784796775
-26.396396396396398 -19.147614138622515 -3.4315170481116883 -33.453332970641235
-26.216216216216218 -20.139830500829696 -3.392486650104136 -33.527072309160424
-26.036036036036037 -21.341439162693504 -3.3555062811162903 -33.59414155696783
-25.855855855855864 -22.733780280815395 -3.3211881376976593 -33.65325935819203
-25.675675675675677 -24.179817043040597 -3.2899304192432144 -33.70347874701768
-25.495495495495504 -25.257940171162105 -3.2619125325902614 -33.74420413945313
-25.315315315315317 -25.302927409081608 -3.237106199713554 -33.775201439473804
-25.135135135135144 -24.166626828006095 -3.215301868751011 -33.79660211471658
-24.954954954954957 -22.45338162445759 -3.196148312023598 -33.80890115720677
-24.774774774774784 -20.69950063011313 -3.179202031026861 -33.812947842436095
-24.594594594594597 -19.11470110582361 -3.1639822322573967 -33.809927249415715
-24.414414414414424 -17.74344628798086 -3.1500267470612964 -33.801329745933806
-24.234234234234236 -16.577557294172216 -3.1369443078725427 -33.78890525850649
-24.054054054054063 -15.59735756501986 -3.1244589642673204 -33.774599352776995
-23.873873873873876 -14.784022219351254 -3.1124430095891227 -33.76046916582321
-23.693693693693703 -14.122668047189562 -3.1009355014090585 -33.74857920333217
-23.513513513513516 -13.602738974975628 -3.090144256806169 -33.74087991098966
-23.333333333333343 -13.217751358679674 -3.080430101914317 -33.73907543615416
-23.153153153153156 -12.965044349973505 -3.0722732069311403 -33.74449046502511
-22.972972972972983 -12.845749175073923 -3.066222595313594 -33.75794854523255
-22.792792792792795 -12.865082409955997 -3.0628313846859445 -33.77967495201435
-22.612612612612622 -13.0330807914667 -3.0625819121646285 -33.80923531836843
-22.432432432432435 -13.365980163065924 -3.065806420766064 -33.84551696032206
-22.252252252252262 -13.888613667193987 -3.0726101423175716 -33.88675388185205
-22.072072072072075 -14.638523166114384 -3.082804079472302 -33.93059019467118
-21.891891891891902 -15.673015775347107 -3.095854308788555 -33.97417159353985
-21.711711711711715 -17.080872143748685 -3.110853121155797 -34.01425164096076
-21.53153153153154 -18.996792310086377 -3.12651495572002 -34.04729926749972
