Angle Bartlett MVDR MUSIC
-20.090090090090087 -24.107257812295757 -24.748024385780845 -40.23124906234125
-19.909909909909913 -23.864455838017363 -24.747323085255744 -40.29423667766309
-19.729729729729726 -23.607422937440468 -24.7462880631714 -40.35984239942057
-19.549549549549553 -23.343799137719884 -24.744927988617206 -40.42736311249642
-19.369369369369366 -23.08020458967761 -24.74325704110186 -40.49610435297345
-19.189189189189193 -22.822182941943776 -24.741294568116817 -40.56538815771514
-19.009009009009006 -22.574252975744823 -24.73906465385374 -40.634559552555615
-18.828828828828833 -22.340019899639945 -24.736595606305926 -40.702991722948866
-18.648648648648646 -22.122310774573556 -24.733919371419496 -40.770089959610345
-18.468468468468473 -21.92331139793232 -24.731070884338596 -40.835294505069726
-18.288288288288285 -21.744692066649804 -24.72808736908272 -40.89808244678099
-18.108108108108112 -21.587716525524904 -24.725007599170898 -40.95796881077884
-17.927927927927925 -21.453332601394788 -24.721871132729024 -41.014507009340626
-17.747747747747752 -21.342245285944102 -24.718717536443357 -41.06728878915333
-17.567567567567565 -21.25497404127719 -24.71558561331348 -41.11594381528042
-17.387387387387392 -21.191896368564397 -24.712512649472362 -41.160139012591685
-17.207207207207205 -21.153279535927688 -24.709533695343772 -41.199577771685256
-17.02702702702703 -21.13930201025425 -24.70668089607061 -41.233999111732096
-16.846846846846844 -21.150065691328244 -24.703982885452056 -41.26317687880929
-16.66666666666667 -21.18559956063574 -24.701464256567238 -41.286919045567046
-16.486486486486484 -21.245854852633702 -24.699145120844378 -41.30506716667476
-16.30630630630631 -21.33069133677023 -24.697040765579867 -41.31749603441076
-16.126126126126124 -21.439853762147905 -24.695161417856568 -41.32411356985833
-15.945945945945951 -21.57293696711788 -24.69351212050587 -41.32486097720332
-15.765765765765764 -21.72933761628802 -24.692092723264906 -41.319713181272995
-15.58558558558559 -21.908190059865085 -24.69089798966992 -41.30867956132478
-15.405405405405403 -22.10828354772019 -24.68991781757609 -41.2918049867504
-15.22522522522523 -22.32795822196724 -24.689137568581426 -41.269171152322045
-15.045045045045043 -22.56497838319588 -24.688538499135127 -41.2408982013547
-14.86486486486487 -22.81638414462656 -24.688098283799675 -41.20714661414525
-14.684684684684683 -23.07832769262657 -24.687791619073657 -41.16811932572059
-14.50450450450451 -23.345909060482768 -24.687590894419937 -41.12406402074724
-14.324324324324323 -23.6130394287334 -24.687466915718804 -41.0752755339555
-14.14414414414415 -23.87237705315639 -24.687389665302497 -41.02209826127946
-13.963963963963963 -24.115398546346437 -24.687329082035866 -40.96492846001216
-13.78378378378379 -24.332677918707702 -24.687255844586367 -40.904216285890044
-13.603603603603602 -24.51443350557042 -24.687142141060598 -40.84046738194739
-13.42342342342343 -24.651353632388023 -24.68696240855388 -40.77424379973307
-13.243243243243242 -24.735621822353977 -24.686694026835223 -40.70616400048024
-13.063063063063069 -24.76195489763528 -24.68631795134131 -40.636901655575095
-12.882882882882882 -24.728396524942816 -24.68581927184838 -40.56718294686124
-12.702702702702709 -24.636632875712472 -24.685187684598112 -40.49778206374204
-12.522522522522522 -24.491729946940737 -24.684417867244868 -40.429514612319224
-12.342342342342349 -24.30137653144907 -24.68350974774185 -40.36322869874763
-12.162162162162161 -24.074857980769377 -24.68246866017128 -40.299793530595295
-11.981981981981988 -23.82202067624153 -24.681305382530564 -40.24008550007284
-11.801801801801801 -23.55242304938576 -24.680036053597362 -40.18497187146749
-11.621621621621628 -23.274762309469622 -24.678681968195548 -40.13529238638314
-11.441441441441441 -22.996572846135493 -24.67726925245586 -40.091839312065076
-11.261261261261268 -22.724139033855458 -24.675828422990232 -40.055336670695105
-11.08108108108108 -22.46255000071583 -24.67439383625274 -40.026419575648646
-10.900900900900908 -22.215832212438805 -24.67300303671251 -40.005614735804116
-10.72072072072072 -21.987113052711877 -24.671696014774906 -39.9933232440286
-10.540540540540547 -21.778785925761568 -24.670514387610268 -39.989806720784
-10.36036036036036 -21.5926609317211 -24.669500518127773 -39.99517773039739
-10.180180180180187 -21.430094235456494 -24.66869658920313 -40.00939513358075
-10.0 -21.29209463265549 -24.668143651864614 -40.03226470915752
-9.819819819819827 -21.17940861136759 -24.66788066739329 -40.063445007771236
-9.63963963963964 -21.092586371364863 -24.667943564131626 -40.10245803480395
-9.459459459459467 -21.032031488279266 -24.668364330160358 -40.14870404217143
-9.27927927927928 -20.99803663719269 -24.66917016284613 -40.2014794739111
-9.099099099099107 -20.99080727935624 -24.670382695548902 -40.25999697923397
-8.91891891891892 -21.010474601349284 -24.672017320495172 -40.32340638327193
-8.738738738738746 -21.057098337779703 -24.674082624980137 -40.39081557926188
-8.558558558558559 -21.130659422282175 -24.676579955693896 -40.46131045435043
-8.378378378378386 -21.231041690311496 -24.679503123132683 -40.5339731567927
-8.198198198198199 -21.35800108755868 -24.68283825483884 -40.607898226855276
-8.018018018018026 -21.51112001506889 -24.686563802714417 -40.6822063228217
-7.837837837837839 -21.68974359175051 -24.690650705990123 -40.756055459063376
-7.657657657657666 -21.89289382694033 -24.695062707728376 -40.82864982423737
-7.477477477477478 -22.11915718180726 -24.699756819123206 -40.89924635994399
-7.297297297297305 -22.36654118226751 -24.704683922451483 -40.967159354465785
-7.117117117117118 -22.632297390518225 -24.709789500437594 -41.03176334687007
-6.936936936936945 -22.91271239256306 -24.715014477108443 -41.09249465002663
-6.756756756756758 -23.20287731309817 -24.720296153005428 -41.14885179377445
-6.576576576576585 -23.496461840759824 -24.725569215929056 -41.200395168001585
-6.396396396396398 -23.785542264638707 -24.730766807238385 -41.246746115298976
-6.216216216216225 -24.060562937689944 -24.735821623105956 -41.287585688471495
-6.0360360360360374 -24.310538144647392 -24.74066703001142 -41.32265325271216
-5.855855855855864 -24.523606739697435 -24.745238174098965 -41.35174507776961
-5.675675675675677 -24.688005979404394 -24.749473064766082 -41.37471303317288
-5.495495495495504 -24.79341142062701 -24.753313613927755 -41.39146347002647
-5.315315315315317 -24.8324133422595 -24.756706613742065 -41.401956346048095
-5.135135135135144 -24.80174742043021 -24.759604637121868 -41.40620462603134
-4.954954954954957 -24.702884424191765 -24.761966847031584 -41.40427396719855
-4.774774774774784 -24.541768892909445 -24.763759702324755 -41.3962826772773
-4.5945945945945965 -24.327801544465796 -24.764957549674804 -41.382401911875135
-4.4144144144144235 -24.0724099630952 -24.765543092958588 -41.36285605619055
-4.234234234234236 -23.78761743322498 -24.765507733251482 -41.33792321376367
-4.054054054054063 -23.484909225523296 -24.764851774377558 -41.30793570153601
-3.873873873873876 -23.174515550196357 -24.76358449073126 -41.27328042596173
-3.693693693693703 -22.86508297256575 -24.761724055858544 -41.234398989711245
-3.513513513513516 -22.56363230776033 -24.759297332069256 -41.19178735357676
-3.333333333333343 -22.27568974079132 -24.756339523165558 -41.14599485510475
-3.1531531531531556 -22.005499741322616 -24.752893694226188 -41.09762236654397
-2.9729729729729826 -21.756258923445454 -24.749010164293203 -41.047319362960565
-2.7927927927927954 -21.530336540039123 -24.744745779766074 -40.995779670585115
-2.6126126126126223 -21.329465886837696 -24.740163078309386 -40.94373567985676
-2.432432432432435 -21.15490211451583 -24.73532935510071 -40.89195084155697
-2.252252252252262 -21.007547832588287 -24.730315645250624 -40.841210321703855
-2.072072072072075 -20.888050416309557 -24.7251956381669 -40.79230977398923
-1.8918918918919019 -20.79687556053093 -24.720044541447788 -40.74604229764289
-1.7117117117117147 -20.734361297221994 -24.71493791350386 -40.703183780534964
-1.5315315315315416 -20.700755942403838 -24.709950485443997 -40.66447697480591
-1.3513513513513544 -20.69624253956801 -24.70515499373807 -40.63061480365869
-1.1711711711711814 -20.720951440104912 -24.700621045707894 -40.60222353755211
-0.9909909909909942 -20.77496173833168 -24.69641403992962 -40.57984658780182
-0.8108108108108212 -20.858291343258063 -24.692594163099 -40.563929727381414
-0.630630630630634 -20.97087448143826 -24.689215483781865 -40.554808547435
-0.45045045045046095 -21.112524337858595 -24.68632516173485 -40.552698884898476
-0.2702702702702737 -21.282877316900098 -24.683962789154066 -40.557690811849845
-0.09009009009010072 -21.481314041373054 -24.68215987733968 -40.569746571084764
0.0900900900900865 -21.706850789478622 -24.68093949892807 -40.588702594685124
0.2702702702702595 -21.95799386246575 -24.680316092143638 -40.614275479475744
0.45045045045044674 -22.232548988034 -24.680295429582074 -40.64607154420743
0.6306306306306197 -22.527379504648046 -24.68087474999562 -40.68359938473223
0.810810810810807 -22.838112887407846 -24.68204304755297 -40.726284695462724
0.99099099099098 -23.158808532192012 -24.68378150923649 -40.773486548796384
1.1711711711711672 -23.48162494761235 -24.686064087552182 -40.824514319546594
1.3513513513513402 -23.796565094146942 -24.688858192679962 -40.87864450033101
1.5315315315315274 -24.09143212727059 -24.69212548567905 -40.935136761454594
1.7117117117117004 -24.352176712010937 -24.695822752452106 -40.99324874699476
1.8918918918918877 -24.563819493319656 -24.699902836901174 -41.05224924939235
2.0720720720720607 -24.71202788372902 -24.70431561108679 -41.11142955210119
2.252252252252248 -24.785179837566503 -24.70900896021145 -41.17011286186756
2.432432432432435 -24.776425785680566 -24.71392976084676 -41.22766186151879
2.612612612612608 -24.685064865371324 -24.71902483195041 -41.28348449739525
2.7927927927927954 -24.51669574321048 -24.724241839798303 -41.33703817278514
2.9729729729729684 -24.282079439377995 -24.729530139907677 -41.38783255231601
3.1531531531531556 -23.99517001054431 -24.73484154126126 -41.435431196009304
3.3333333333333286 -23.670998926946105 -24.740130980577987 -41.47945223995894
3.513513513513516 -23.32396511066847 -24.74535709693249 -41.51956832763351
3.693693693693689 -22.966768164862895 -24.750482699633416 -41.55550597544398
3.873873873873876 -22.609948350388617 -24.75547512486765 -41.58704453162203
4.054054054054049 -22.26186160277795 -24.760306479152383 -41.61401486104988
4.234234234234236 -21.92890190686959 -24.764953770067898 -41.63629786221773
4.414414414414409 -21.615826485164163 -24.769398927037205 -41.653822897117735
4.5945945945945965 -21.32609401968314 -24.773628717048748 -41.66656619129695
4.7747747747747695 -21.06217016857257 -24.777634562163826 -41.67454923982393
4.954954954954957 -20.825783091858256 -24.78141226739535 -41.677837235670275
5.13513513513513 -20.618127316801417 -24.784961669073937 -41.67653751992975
5.315315315315317 -20.440021441627906 -24.78828621511805 -41.670798038288545
5.49549549549549 -20.292027533430776 -24.79139248968494 -41.66080577512052
5.675675675675677 -20.17454002349494 -24.794289695484906 -41.646785125457775
5.85585585585585 -20.087850826602054 -24.796989107582007 -41.628996155908375
6.0360360360360374 -20.032196024038377 -24.79950351276813 -41.607732698495276
6.2162162162162105 -20.00778807360731 -24.801846648575903 -41.58332021661508
6.396396396396398 -20.014836251936522 -24.80403265568333 -41.55611338021674
6.576576576576571 -20.053556894433658 -24.80607555685925 -41.52649328831402
6.756756756756758 -20.124173921978063 -24.807988774707862 -41.49486428155775
6.936936936936931 -20.226909047218165 -24.80978469930591 -41.46165029628294
7.117117117117118 -20.361959833206026 -24.81147431540698 -41.4272907246057
7.297297297297291 -20.52946231053932 -24.81306689724235 -41.3922357629988
7.477477477477478 -20.729433007542827 -24.814569777113135 -41.35694125427047
7.657657657657651 -20.96168286996776 -24.8159881919873 -41.32186305458231
7.837837837837839 -21.225692542145843 -24.81732521023733 -41.287450987187675
8.018018018018012 -21.520434904269035 -24.818581738533286 -41.25414247655736
8.198198198198199 -21.844127070884678 -24.819756606798546 -41.222355988591815
8.378378378378372 -22.19389163428625 -24.820846727096818 -41.19248443237113
8.558558558558559 -22.56530901729488 -24.82184732040472 -41.16488870376715
8.738738738738732 -22.95185590133596 -24.822752203482832 -41.139891568597605
8.91891891891892 -23.34426009361968 -24.82355412653474 -41.117772090458345
9.099099099099092 -23.729875314007035 -24.824245151073892 -41.09876080412201
9.27927927927928 -24.092301457704934 -24.82481705643051 -41.083035818518255
9.459459459459453 -24.411628794562716 -24.82526176264436 -41.070720003992335
9.63963963963964 -24.665777102967983 -24.82557175711387 -41.06187937816585
9.819819819819813 -24.833245845765415 -24.82574051231 -41.05652275583335
10.0 -24.897011808830356 -24.825762882108407 -41.054602674387496
10.180180180180173 -24.848436184085678 -24.825635464833372 -41.05601755130458
10.36036036036036 -24.689517747204714 -24.8253569219238 -41.0606149783846
10.540540540540533 -24.432357245250333 -24.824928242203566 -41.06819601251436
10.72072072072072 -24.096113189874437 -24.8243529430397 -41.07852028772538
10.900900900900893 -23.702916035174493 -24.82363720117494 -41.09131175020682
11.08108108108108 -23.274306513280422 -24.82278990769643 -41.106264807460924
11.261261261261254 -22.82901262582603 -24.821822643418095 -41.1230506845391
11.441441441441441 -22.382064864836153 -24.820749572878476 -41.14132379285304
11.621621621621614 -21.944834077794532 -24.81958725715333 -41.160727938274604
11.801801801801801 -21.525537821310905 -24.81835438771745 -41.18090222256741
11.981981981981974 -21.12989268207742 -24.817071445623778 -41.201486522987345
12.162162162162161 -20.761737350222003 -24.815760292259057 -41.222126466676556
12.342342342342334 -20.423555149257083 -24.814443699840858 -41.24247784715376
12.522522522522522 -20.116882196707905 -24.813144831594762 -41.26221045815531
12.702702702702695 -19.84261298689799 -24.811886683146213 -41.281011344209126
12.882882882882882 -19.601223242824695 -24.810691498031975 -41.29858748702656
13.063063063063055 -19.392929796981292 -24.80958017133545 -41.31466796190378
13.243243243243242 -19.217804158742332 -24.808571656235866 -41.32900560899724
13.423423423423415 -19.075852725034636 -24.807682388696897 -41.34137827097972
13.603603603603602 -18.96707325469198 -24.806925745576418 -41.35158965173928
13.783783783783775 -18.891494526386932 -24.806311551097203 -41.359469851064965
13.963963963963963 -18.8492040149483 -24.80584564587152 -41.36487562828309
14.144144144144136 -18.840366828628664 -24.8055295315279 -41.36769044414148
14.324324324324323 -18.8652379052242 -24.805360102467006 -41.36782432539003
14.504504504504496 -18.924168426099428 -24.805329474411533 -41.36521359090062
14.684684684684683 -19.01760643708553 -24.805424917261657 -41.359820472147405
14.864864864864856 -19.146090620671846 -24.805628897384352 -41.35163265469284
15.045045045045043 -19.31023487709084 -24.80591923192168 -41.34066276118672
15.225225225225216 -19.510699625342156 -24.80626935507714 -41.32694779042115
15.405405405405403 -19.748143229765894 -24.806648693708322 -41.31054852128379
15.585585585585576 -20.023143276075487 -24.807023146995775 -41.291548885074945
15.765765765765764 -20.3360719990239 -24.807355662543923 -41.270055304642156
15.945945945945937 -20.686902314880783 -24.807606899062566 -41.24619599417087
16.126126126126124 -21.07491001641496 -24.807735963829384 -41.22012020928729
16.306306306306297 -21.498223843820966 -24.807701211482627 -41.1919974334221
16.486486486486484 -21.953160912292876 -24.807461089364054 -41.16201648321222
16.666666666666657 -22.433279428307884 -24.80697501363515 -41.13038451316002
16.846846846846844 -22.928107294359123 -24.80620425972315 -41.09732589792668
17.027027027027017 -23.421613518748693 -24.805112850304 -41.06308096962919
17.207207207207205 -23.890757907201543 -24.80366842397548 -41.027904587475874
17.387387387387378 -24.304942608853025 -24.80184306798858 -40.99206451816145
17.567567567567565 -24.627754974009118 -24.79961409885897 -40.955839607792484
17.747747747747738 -24.822394695968498 -24.796964775343934 -40.9195177298584
17.927927927927925 -24.860589330837026 -24.793884929117503 -40.88339349899436
18.108108108108098 -24.73164202842062 -24.790371499487005 -40.847765747039304
18.288288288288285 -24.44632746266704 -24.786428959653904 -40.812934766135356
18.46846846846846 -24.03295488713781 -24.782069623324666 -40.77919933320564
18.648648648648646 -23.52830662622411 -24.77731382192468 -40.74685354083017
18.82882882882882 -22.968736267256364 -24.772189944268685 -40.71618347093224
19.009009009009006 -22.384764493121743 -24.766734332308165 -40.68746375927888
19.18918918918918 -21.799353947473833 -24.760991028525908 -40.66095410996511
19.369369369369366 -21.22846663490952 -24.755011372697165 -40.63689582907959
19.54954954954954 -20.68251692794894 -24.748853448097194 -40.61550845488799
19.729729729729726 -20.167899912055237 -24.742581379811675 -40.59698656738281
19.9099099099099 -19.688261737427595 -24.736264490592248 -40.58149686228581
20.090090090090087 -19.24544607550787 -24.72997632267213 -40.569175573057535
20.27027027027026 -18.840158446287454 -24.723793537076027 -40.56012631889903
20.450450450450447 -18.472416573468436 -24.717794705162824 -40.55441844712742
20.63063063063062 -18.141849297605297 -24.712059010347577 -40.55208592497423
20.810810810810807 -17.847892354105667 -24.706664881057176 -40.55312681939651
20.99099099099098 -17.589915523349212 -24.701688578863454 -40.557503384770904
21.171171171171167 -17.36730482491852 -24.697202768273918 -40.56514275842014
21.35135135135134 -17.1795156510694 -24.6932750967073 -40.5759382439679
21.531531531531527 -17.026107400499175 -24.689966814600876 -40.58975114370048
21.7117117117117 -16.906766602539896 -24.68733146626809 -40.606413084502236
21.891891891891888 -16.82132316097906 -24.685413681945512 -40.62572876840412
22.07207207207206 -16.769762792571264 -24.684248100371153 -40.64747906895835
22.252252252252248 -16.75223770745475 -24.683858449193238 -40.671424388849644
22.43243243243242 -16.769076884026024 -24.684256807539047 -40.69730819239325
22.612612612612608 -16.820796792566295 -24.68544307124654 -40.724860628594925
22.79279279279278 -16.908113014163465 -24.687404636694513 -40.75380216577437
22.97297297297297 -17.03195278694418 -24.690116314021033 -40.7838471667355
23.15315315315314 -17.193467978155937 -24.693540474991128 -40.81470734336765
23.33333333333333 -17.394047170407244 -24.697627435082843 -40.84609504062624
23.5135135135135 -17.635324212342482 -24.7023160637341 -40.87772631134874
23.69369369369369 -17.91917829376334 -24.707534611354134 -40.90932375467951
23.873873873873862 -18.24771662500638 -24.71320173685626 -40.940619101483435
24.05405405405405 -18.623223834234313 -24.71922771528195 -40.97135553963052
24.234234234234222 -19.048049969548718 -24.725515801688644 -41.00128978016862
24.41441441441441 -19.524387573840933 -24.731963724942215 -41.030193872022465
24.594594594594582 -20.053851166844527 -24.738465283418037 -41.0578567779217
24.77477477477477 -20.6367098307489 -24.744912013849284 -41.08408572780625
24.954954954954943 -21.270524478603825 -24.751194904601057 -41.10870736808084
25.13513513513513 -21.947807459435023 -24.75720612539122 -41.131568725929355
25.315315315315303 -22.652219500211352 -24.76284074679352 -41.15253800761142
25.49549549549549 -23.353022943612874 -24.76799842460045 -41.171505248414704
25.675675675675677 -23.9987652685338 -24.772585026140327 -41.18838282989025
25.85585585585585 -24.51460501229558 -24.776514177789362 -41.20310587730757
26.036036036036037 -24.812487741943087 -24.779708715060586 -41.21563254707499
26.21621621621621 -24.821163011205584 -24.782102018673445 -41.22594421030577
26.396396396396398 -24.522888965921524 -24.78363922182153 -41.234045534891806
26.57657657657657 -23.96412149826427 -24.784278275399494 -41.2399644644847
26.756756756756758 -23.22872226461532 -24.783990859192613 -41.24375208878924
26.93693693693693 -22.400943367503526 -24.78276312797158 -41.24548239565878
27.117117117117118 -21.544760960466448 -24.78059628209824 -41.245251891769
27.29729729729729 -20.701075200763857 -24.77750695269043 -41.24317907527114
27.47747747747748 -19.89296558969127 -24.773527391694298 -41.239403740943
27.65765765765765 -19.131923189205725 -24.768705457472592 -41.234086096139315
27.83783783783784 -18.422585193950987 -24.763104386854504 -41.22740566448464
28.01801801801801 -17.7657904570334 -24.75680234513893 -41.21955995396097
28.1981981981982 -17.160404076304555 -24.74989174643508 -41.210762867030795
28.378378378378372 -16.604361659924624 -24.74247833809995 -41.20124283291361
28.55855855855856 -16.09525000011347 -24.734680045018838 -41.191240646280846
28.738738738738732 -15.630620982958739 -24.72662557218274 -41.181007002587805
28.91891891891892 -15.208154732918883 -24.71845276752436 -41.17079972808068
29.099099099099092 -14.825738756892022 -24.71030675132164 -41.16088071216317
29.27927927927928 -14.481501132892964 -24.7023378236497 -41.15151256110828
29.459459459459453 -14.173819339651894 -24.694699167282224 -41.142955004736386
29.63963963963964 -13.901316966712256 -24.68754436996296 -41.135461101161084
29.819819819819813 -13.662855233220562 -24.681024796865113 -41.12927329838109
30.0 -13.457523234321512 -24.675286851034226 -41.12461942457156
30.180180180180173 -13.284629139749661 -24.670469166308408 -41.12170869050111
30.36036036036036 -13.143693632100938 -24.666699783219634 -41.120727796626326
30.540540540540533 -13.03444637713429 -24.6640933632675 -41.121837243183805
30.72072072072072 -12.956826087436085 -24.662748500296622 -41.12516794322562
30.900900900900893 -12.910984674712942 -24.662745189116446 -41.13081823546519
31.08108108108108 -12.897296031667357 -24.664142510674814 -41.138851385752176
31.261261261261254 -12.916370116530071 -24.66697658984642 -41.14929365307921
31.44144144144144 -12.969073224531924 -24.671258876181767 -41.16213297872592
31.621621621621614 -13.056555626368286 -24.67697478990102 -41.17731833632776
31.8018018018018 -13.180288149688305 -24.68408276529619 -41.19475975748855
31.981981981981974 -13.342109799978044 -24.692513711964423 -41.214329023424774
32.16216216216216 -13.544289191806843 -24.702170901500846 -41.2358609895097
32.342342342342334 -13.789603418348435 -24.71293027408118 -41.25915548790465
32.52252252252252 -14.081439031422695 -24.72464114644637 -41.28397973497311
32.702702702702695 -14.423920962113339 -24.73712729082495 -41.31007115583241
32.88288288288288 -14.822076187310431 -24.750188343883384 -41.33714052881328
33.063063063063055 -15.282038859381581 -24.763601496349548 -41.3648753479882
33.24324324324324 -15.81130007256019 -24.777123407832708 -41.39294330213747
33.423423423423415 -16.418992133081197 -24.79049228771933 -41.42099577307011
33.6036036036036 -17.116157522239348 -24.803430081850976 -41.448671264378945
33.783783783783775 -17.91584241479304 -24.815644705827577 -41.47559868260679
33.96396396396396 -18.83255368327469 -24.826832268945886 -41.50140040549238
34.144144144144136 -19.879800093127265 -24.836679237604766 -41.525695085531886
34.32432432432432 -21.062248126118995 -24.844864493064094 -41.54810015070436
34.504504504504496 -22.353647199905893 -24.851061245289916 -41.56823397717426
34.68468468468468 -23.642817511312924 -24.854938771832234 -41.585717720566045
34.864864864864856 -24.643536628532242 -24.856163957879218 -41.60017680263952
35.04504504504504 -24.907084197014274 -24.854402620488962 -41.61124205866915
35.225225225225216 -24.20499804959003 -24.84932060626056 -41.61855055747311
35.4054054054054 -22.829552334106175 -24.8405846571859 -41.62174611088573
35.58558558558558 -21.219690812619184 -24.827863044004328 -41.620479492638786
35.765765765765764 -19.63117215530679 -24.81082597000772 -41.61440838828444
35.94594594594594 -18.15752579163599 -24.789145750905504 -41.603197098157274
36.126126126126124 -16.817865707503593 -24.76249677808864 -41.58651601464216
36.3063063063063 -15.60502647834568 -24.730555273485862 -41.564040893390995
36.486486486486484 -14.504704412922212 -24.69299884425597 -41.535451935793695
36.66666666666666 -13.502154443685113 -24.649505844884875 -41.500432697112174
36.846846846846844 -12.584232503353203 -24.599754552929525 -41.45866883135128
37.02702702702702 -11.739794501723583 -24.54342216273773 -41.40984668025483
37.207207207207205 -10.959557587118276 -24.48018359902158 -41.353651709830515
37.38738738738738 -10.235820806869997 -24.40971014920363 -41.28976679354311
37.567567567567565 -9.562181791292891 -24.33166790999214 -41.217870336750565
37.74774774774774 -8.933290695083228 -24.245716039655576 -41.13763423204405
37.927927927927925 -8.344648517937166 -24.151504802900767 -41.04872162979552
38.1081081081081 -7.792445689952081 -24.04867339002756 -40.95078450228971
38.28828828828827 -7.273434009806772 -23.936847486001525 -40.84346097314139
38.46846846846847 -6.78482517689952 -23.815636558075475 -40.72637237604389
38.648648648648646 -6.324210185535506 -23.68463082235641 -40.599119997961054
38.82882882882882 -5.889494991116493 -23.54339783993617 -40.46128145127624
39.00900900900899 -5.478848866119285 -23.39147868146449 -40.312406606650555
39.18918918918919 -5.090662681088666 -23.228383584793043 -40.152013002769536
39.369369369369366 -4.723514984239964 -23.053587012845934 -39.979580629928094
39.54954954954954 -4.376144243054289 -22.86652199723339 -39.794545960397734
39.72972972972971 -4.047425984248766 -22.66657362608159 -39.596295068252964
39.90990990990991 -3.736353852033456 -22.45307150044391 -39.38415564280131
40.09009009009009 -3.4420238203997084 -22.22528094027039 -39.15738765025116
40.27027027027026 -3.1636209600307597 -21.982392665231135 -38.915172334031965
40.45045045045043 -2.9004082869060985 -21.72351060361251 -38.65659916008524
40.630630630630634 -2.651717317213521 -21.447637388359695 -38.38065020220698
40.81081081081081 -2.4169400288351115 -21.153656975236434 -38.086181313834516
40.99099099099098 -2.1955219886806123 -20.840313652892757 -37.77189923167582
41.17117117117115 -1.9869564514383706 -20.506186492556523 -37.43633348159754
41.351351351351354 -1.7907792718441162 -20.14965798330667 -37.077801576066285
41.53153153153153 -1.606564501558886 -19.76887518424728 -36.69436545672894
41.7117117117117 -1.433920564880885 -19.361701148388867 -36.283776371084166
41.89189189189187 -1.2724869260786318 -18.9256535614612 -35.8434042623471
42.072072072072075 -1.1219311761023112 -18.4578263814397 -35.37014611065708
42.25225225225225 -0.9819464785676284 -17.954788591545217 -34.860305187540135
42.43243243243242 -0.8522493247937645 -17.412451727914533 -34.309429363011105
42.612612612612594 -0.7325775557722576 -16.82589420221111 -33.71209055207748
42.792792792792795 -0.6226886156002467 -16.189124965400197 -33.06157752515988
42.97297297297297 -0.5223580064126451 -15.49476075191281 -32.349457705642536
43.15315315315314 -0.4313779194120799 -14.733578504633442 -31.564934569511465
43.333333333333314 -0.3495560204011169 -13.893885594596346 -30.693874331886455
43.513513513513516 -0.2767143714057601 -12.96062334970416 -29.71727398592495
43.69369369369369 -0.2126884726578528 -11.914086960269755 -28.60873545014855
43.87387387387386 -0.15732641146477727 -10.728133287279784 -27.33005521333803
44.054054054054035 -0.11048810641314168 -9.367888171713513 -25.82294195323142
44.234234234234236 -0.07204463698658134 -7.787847201256644 -23.99189811625201
44.41441441441441 -0.04187765007662983 -5.935573837015109 -21.663811643944385
44.59459459459458 -0.019878836068702874 -3.7862197299472133 -18.471528594394485
44.774774774774755 -0.005949468226053658 -1.514387694918487 -13.379896787410793
44.95495495495496 0.0 0.0 0.0
45.13513513513513 -0.001949715687919123 -0.556227393486458 -8.953950277547753
45.3153153153153 -0.011726430560251714 -2.604978508290754 -16.241780573148084
45.495495495495476 -0.029266237200469267 -4.83976134687421 -20.14131309245942
45.67567567567568 -0.05451329536113289 -6.816448338552639 -22.810644288182587
45.85585585585585 -0.08741966314699749 -8.50022223326651 -24.837316060739177
46.03603603603602 -0.12794516780274193 -9.9385736236699 -26.467550344181028
46.216216216216196 -0.1760573148174731 -11.18181258297604 -27.82813725516464
46.3963963963964 -0.23173123446926538 -12.270009066768694 -28.99302337683337
46.57657657657657 -0.29494966532762745 -13.233370612572896 -30.00912822482036
46.756756756756744 -0.3657029746179348 -14.094577894528435 -30.9080994279987
46.93693693693692 -0.44398921573529726 -14.870849598952002 -31.712299793797257
47.11711711711712 -0.5298142235839709 -15.575461622217723 -32.43812088551174
47.29729729729729 -0.6231917488182865 -16.218816597369873 -33.09793888779163
47.477477477477464 -0.7241436324798838 -16.80919284978139 -33.701330028901175
47.65765765765764 -0.8327000229709176 -17.353273288526992 -34.25585837550435
47.83783783783784 -0.9488996377828276 -17.85652396391573 -34.767604731874414
48.01801801801801 -1.072790072923842 -18.323469143676164 -35.24153247455458
48.198198198198185 -1.2044281635666159 -18.75789425727698 -35.681747164726865
48.378378378378386 -1.343880400081312 -19.16299783276948 -36.09168492833291
48.55855855855856 -1.4912234043438108 -19.541506829241648 -36.474251844618934
48.73873873873873 -1.6465444720292983 -19.895765320358922 -36.83192888175964
48.918918918918905 -1.8099421875355701 -20.22780350850919 -37.16685212123068
49.09909909909911 -1.981527119252975 -20.53939203176029 -37.480874943299156
49.27927927927928 -2.161422604132591 -20.83208513960421 -37.77561683442367
49.45945945945945 -2.3497656319346483 -21.10725534785138 -38.0525021303204
49.639639639639626 -2.546707841200284 -21.366121501467465 -38.31279108874113
49.81981981981983 -2.752416640930473 -21.609771686926145 -38.55760504692272
50.0 -2.967076474226875 -21.839182083132513 -38.78794696739931
50.18018018018017 -3.190890242819184 -22.05523258198379 -39.00471835252122
50.360360360360346 -3.4240809145493483 -22.258719818776274 -39.20873327318973
50.54054054054055 -3.6668933396045373 -22.450368110028723 -39.40073008463992
50.72072072072072 -3.919596305700992 -22.63083868865835 -39.58138127366131
50.90090090090089 -4.18248486766651 -22.800737544489035 -39.75130178508606
